FID IID Height
2570 2626 1.16594846886311
1261 2627 -1.48249534778474
1799 2628 -1.07950982367545
3889 2629 0.439815915180252
623 2630 0.372010958280054
2356 2631 -0.99138100855272
412 2632 -1.83676729827366
2717 2633 NA
2717 2634 0.530924800383488
1671 2635 -0.057692355494019
805 2636 -0.954839302519973
413 2637 -0.751106801350428
1096 2638 0.619579886800439
2930 2639 -0.0633808407778962
2930 2640 NA
905 2641 1.27903587492441
3338 2642 NA
3643 2643 1.38078186724427
414 2644 -1.50059200321167
1800 2645 1.26093921949748
3373 2646 NA
3373 2647 0.943476461233394
223 2648 0.60759562202576
415 2649 -1.91694498628755
415 2650 NA
3080 2651 -1.68097185620283
3644 2652 -0.36843975679923
3644 2653 NA
1486 2654 NA
1486 2655 -1.54092190245429
2718 2656 -0.564589489015963
2718 2657 NA
97 2658 0.338391348377009
416 2659 -1.12320792107419
416 2660 NA
2571 2661 1.60608922220332
624 2662 -1.12261900936548
2066 2663 NA
2066 2664 NA
2066 2665 NA
2066 2666 0.689940819010684
3014 2667 1.01506062436485
767 2668 1.62366196450882
906 2669 NA
906 2670 -0.557047130747651
643 2671 0.78928175342153
1801 2672 -0.966823567294652
3339 2673 NA
3339 2674 -0.17845825553049
3645 2675 -0.688874043269121
2719 2676 0.422281201799763
3646 2677 0.434265466574442
780 2678 NA
780 2679 -0.919475419904646
3123 2680 0.617720006715855
224 2681 0.825623822177895
224 2682 NA
283 2683 0.27449000712103
3647 2684 NA
3647 2685 0.243903419463504
3340 2686 -0.952385503733688
2067 2687 -2.21059094049662
2281 2688 -1.07527086197547
417 2689 NA
417 2690 0.511721503828327
714 2691 1.54244918343752
2720 2692 1.49843372749015
3648 2693 -0.356455492024551
1487 2694 -1.0033652733274
1802 2695 -0.223941515842921
303 2696 -0.307831369265675
768 2697 0.518940535608809
1488 2698 -1.32425946556981
4055 2699 -0.332486962475193
625 2700 -0.0030399394364312
2068 2701 NA
2068 2702 -0.428361080672626
1803 2703 NA
2931 2704 0.0633513887264318
2931 2705 NA
907 2706 NA
907 2707 -0.0658346395641814
1287 2708 -0.0030399394364312
2357 2709 2.00225083972599
284 2710 0.895539402134678
908 2711 0.84745712537804
2257 2712 0.583627092476402
1514 2713 0.519031905340881
909 2714 0.442269713966538
910 2715 0.164739767409076
1097 2716 -0.609749422840564
327 2333 0.260194308138439
715 2717 0.454259934334841
2721 2718 NA
626 2719 0.46124158007706
1515 2720 NA
3649 2721 0.182836422836008
911 2722 -1.46463920888763
911 2723 NA
769 2724 NA
2069 2725 -1.95305539243497
2069 2726 NA
2918 2727 -1.3687650906902
912 2728 -0.958033126620802
912 2729 NA
3650 2730 1.69237275138592
3650 2731 NA
2362 2732 1.2762606506215
2735 2733 0.763391064096588
1822 2734 -1.40778756517149
2588 2735 NA
432 2736 NA
3961 2737 1.93877380758531
3961 2738 NA
2077 2739 0.497351986224474
3657 2740 -1.12320792107419
3224 2741 1.22832359152279
3224 2742 NA
433 2743 NA
433 2744 1.54244918343752
2078 2745 0.667838371415775
1634 2746 0.511721503828327
2589 2747 0.296147102462477
3457 2748 -1.6977213539717
3658 2749 -1.19117891930022
2736 2750 NA
2737 2751 NA
2737 2752 0.459019211735414
1605 2753 NA
1605 2754 -0.320502697700514
737 2755 1.49183505198735
2079 2756 1.3469768965743
2590 2757 -0.631853065312347
2738 2758 -1.22728932544763
2738 2759 NA
922 2760 NA
922 2761 NA
922 2762 -0.336136696643978
1823 2763 NA
1823 2764 0.749449105527305
3962 2765 1.66206855761915
807 2766 0.506171055222517
645 2767 0.568897074790233
2591 2768 1.11079237798391
1824 2769 -1.40876908468601
2080 2770 -0.477922510319094
2080 2771 NA
3893 2772 NA
3893 2773 0.504415780820573
434 2774 0.979429255557432
434 2775 NA
3225 2776 1.65239572705238
2592 2777 0.316124231758332
2739 2778 0.0300394786332514
3376 2779 NA
3458 2780 0.257740509352154
1825 2781 -1.48445838681377
2081 2782 -1.05944982048877
1710 2783 -0.745823838936708
3226 2784 0.715454004997872
3226 2785 NA
3018 2786 NA
923 2787 -2.06138661087721
3659 2788 -1.26407545532412
1635 2789 0.0540080081826096
3227 2790 -1.27543653364418
1275 2791 0.0516965739746978
2740 2792 1.40563376435669
3660 2793 NA
3660 2794 -0.27909760672212
2741 2795 1.01982585735905
4057 2796 -0.245456246605994
1129 2797 -0.356455492024551
1129 2798 NA
792 2799 -1.92591314444786
3228 2800 NA
2082 2801 -0.461173012550218
2593 2802 0.398312672250405
2594 2803 -3.18348545687516
123 2804 1.11712804220133
3229 2805 NA
3229 2806 0.71401442310896
2083 2807 0.820858589183698
3993 2808 1.67798143908263
3230 2809 1.08205861544035
124 2810 -0.602012661640559
3124 2811 0.873560881276612
2084 2812 -1.25921115488115
2084 2813 NA
3661 2814 1.18515176541827
3661 2815 NA
2742 2816 NA
2742 2817 0.691806900965133
3994 2818 1.11258033818866
3963 2819 1.49183505198735
924 2820 NA
924 2821 -0.759418378967054
2085 2822 -1.75813343760236
2085 2823 NA
2595 2824 2.38983280285544
3552 2825 -0.636134577581723
1606 2826 -1.06269768549208
435 2827 0.245756244577475
1518 2828 -0.775075330899787
247 2829 0.775696754387887
1826 2830 -0.410264425245693
2086 2831 NA
2086 2832 0.303807422563584
436 2833 -0.128067397645489
2363 2834 1.07007435066567
3823 2835 NA
3823 2836 -0.443545744795513
2087 2837 -0.0873493703272544
3231 2838 NA
1314 2839 0.660297914118673
1659 2840 2.26126455338845
1202 2841 0.106710300275523
1202 2842 NA
2743 2843 NA
2743 2844 -0.0030399394364312
2286 2845 0.313835586323542
3662 2846 0.101945067281326
3663 2847 1.52573628484186
2222 2848 0.1664204117691
1827 2849 -0.865425970153676
2088 2850 -0.805745162810103
3019 2851 1.44126267467823
2223 2852 -0.56903139552233
1519 2853 0.437167975978783
2089 2854 -0.350182136982296
1636 2855 -0.034647078234341
3664 2856 NA
3664 2857 0.841730468913532
3553 2858 0.852046150513539
717 2859 NA
717 2860 -0.943443949454004
786 2861 0.0994617948738462
2596 2862 -0.356455492024551
3665 2863 NA
1828 2864 NA
1828 2865 1.77015021415642
3666 2866 -0.291081871496799
2224 2867 NA
2224 2868 NA
2224 2869 -0.299104120205855
1285 2870 -0.942855037745294
1829 2871 0.46124158007706
1454 2872 -0.621002669244934
3102 3230 0.73387208594142
437 2873 1.13665394228694
1830 2874 -0.913656748440969
1830 2875 NA
3072 2876 NA
2287 2877 -0.760779631917196
718 2878 NA
718 2879 1.25460355528006
3232 2880 -1.69740032909309
3232 2881 NA
2388 2882 1.21300216039876
2090 2883 -1.13519218584887
2225 2884 0.0540080081826096
2933 2885 0.423287735009382
2744 2886 -0.0873493703272544
3459 2887 -1.49167741859425
3233 2888 NA
3233 2889 1.61167769973415
438 2890 -0.871538360805929
3667 2891 -0.664905513719763
3667 2892 NA
646 2893 NA
646 2894 1.65239572705238
2226 2895 1.25460355528006
2226 2896 NA
925 2897 NA
925 2898 -0.188675785179044
1831 2899 -1.37173095003729
439 2900 NA
439 2901 NA
439 2902 0.32640708360233
440 2903 1.22498642517344
4070 2904 NA
2745 2905 -0.154489725981132
1203 2906 0.811649548711924
2389 2907 -0.130521196431774
2746 2908 NA
2746 2909 -0.625981191189917
1293 2910 -0.0389927337604685
2091 2911 NA
2091 2912 1.75816594938175
441 2913 -0.70987104461267
441 2914 NA
3668 2915 NA
3668 2916 0.363595716225815
125 2917 -0.0432511985722425
125 1087 NA
3234 1088 NA
3234 1089 -0.99138100855272
2597 1090 -0.72185530938735
2598 1091 2.28510796132409
3824 1092 -0.253887720589191
3824 1093 NA
2092 1094 -0.703375003646483
2092 1095 NA
1063 1096 0.847602343035962
1227 1097 -1.86550106081721
2747 1098 0.473278382126198
2747 1099 NA
54 1100 -0.643837330087026
1204 1101 4.08239176608002
2748 1102 NA
2748 1103 -1.34319576450728
3235 1104 -0.760842528733593
3235 1105 NA
2749 1106 -0.00891181355885716
2749 1107 NA
1711 1108 0.478333538433118
1832 1109 NA
3305 1110 0.617044282986785
3460 1111 1.29689201382151
3460 1112 NA
3651 1113 0.677228293232476
418 1114 NA
418 1115 NA
2572 1116 NA
2572 1117 NA
419 1118 0.835618078261283
225 1119 -0.20473821928776
3515 1120 1.1890336308494
2070 1121 0.691485475448513
1804 1122 -1.78855744032539
913 1123 NA
913 1124 0.51228344587477
914 1125 NA
914 1126 0.868795648282415
420 1127 0.762837355034582
2467 1128 NA
3516 1129 1.17276434843435
421 1130 NA
421 1131 1.58269134183412
2722 1132 -1.93740664946529
2573 1133 0.0448971196622852
1805 1134 0.97385106073696
2723 1135 -1.78883023917494
1603 1136 -0.769792368486066
2574 1137 -0.154662495616198
2574 1138 NA
1806 1139 0.423637157734436
1252 1140 NA
3652 1141 -0.739122536575749
3456 1142 -0.713801314000454
4056 1143 NA
2071 1144 -0.781776633260745
3216 1145 0.238537212796993
915 1146 -1.07527086197547
770 1147 -1.13460327414016
2358 1148 -1.16503258952065
422 1149 NA
422 1150 NA
422 1151 0.913636057561606
3217 1152 -0.0418661100148232
423 1153 -0.84466948533995
3959 1154 0.817761939364173
2575 1155 0.173850655929401
1292 1156 0.0510345795316832
3218 1157 0.0996336330734142
3218 1158 NA
2426 1159 -0.362218939031434
2576 1160 -0.530734167719367
2576 1161 NA
2577 1162 -0.272565638601797
2578 1163 -1.95084889585406
2578 1164 NA
1807 1165 -0.37973695791375
2579 1166 -1.99732797333868
1199 1167 -1.13460327414016
3374 1168 NA
3374 1169 -1.80557973694382
1253 1170 0.0659922729572887
2580 1171 -0.324580867034551
1808 1172 NA
1808 4686 -0.20311321176095
2724 1173 -0.156801160189044
3890 1174 NA
3890 1175 1.1113790624135
1809 1176 0.816093356189502
1810 1177 1.42238326212556
916 1178 -0.70987104461267
916 1179 NA
3219 1180 -0.158594864977432
785 1181 NA
2359 1182 -2.11471682229919
2072 1183 0.159365797973926
806 1184 0.399097887862018
2581 1185 NA
2581 1186 -0.956024488331623
122 1187 -0.516329103429417
2360 1188 -0.296534168151155
2725 1189 -1.59462820399379
2582 1190 -1.84153253126785
2582 1191 NA
2726 1192 0.895539402134678
2073 1193 NA
2073 1194 0.272598150381188
2361 1195 -0.0808174022069317
2361 1196 NA
2727 1197 NA
2727 1198 0.571642827701722
1811 1199 -1.01230682760708
2282 1200 -0.78460579688818
424 1201 0.169085422935204
716 1202 0.0252742456390545
2728 1203 0.202584418472956
1516 1204 -0.0705998725583783
1812 1205 -1.46463920888763
2583 1206 -0.384502190907947
1813 1207 -0.533078601198293
3015 1208 0.164739767409076
3990 1209 -0.0633808407778962
3891 1210 1.53977211108607
3653 1211 NA
3653 1212 -0.0808174022069317
3220 1213 0.37801981831642
2074 1214 -1.64501906187879
226 1215 1.12229493421904
3543 1216 1.26093921949748
425 1217 1.23617626044273
3654 1218 1.88009675777128
3654 1219 NA
736 1220 -0.966823567294652
3655 1221 -0.705623541037997
3341 1222 NA
3341 1223 -0.823619665791103
3892 1224 1.27857208482942
2729 1225 -0.00345951690450069
1693 1226 -1.80607049670107
328 1227 -2.39266634632472
917 1228 -1.05071342071741
426 1229 -0.837450453559467
1098 1230 -1.61859673354315
3991 1231 -1.4347806338302
2283 1232 0.202584418472956
3960 1233 -0.856511385536255
3342 1234 -0.0801303385467722
2730 1235 0.0444775421942157
1814 1236 -1.0033652733274
2731 1237 -1.02183729359548
1099 1238 0.147609003070399
1815 1239 -0.252675278386477
1311 1240 0.362359877926368
1128 1241 -0.698404509257515
1683 1242 -0.250281188280229
1604 1243 NA
427 1244 0.257740509352154
246 1245 0.724984470986266
3867 1246 0.610973242868504
428 1282 0.401551686648303
1816 1247 0.329646098000229
2284 1248 -0.90213701042706
98 1249 2.47440398492899
314 1250 -1.18007304962146
2584 1251 0.110822873193915
1817 1252 NA
2220 1253 -0.243144812398083
2075 1254 0.147609003070399
1818 1255 NA
1818 1256 -1.59231676978588
1451 1257 2.21796760567021
3656 1258 -0.949767154588383
3016 1259 0.991898749967698
3016 1260 NA
3819 1261 NA
3819 1262 0.300587231414156
2076 1263 1.02935632334744
1517 1264 0.823633813486603
918 1265 -0.693223481539763
918 1266 NA
2585 1267 0.454253978741217
1200 1268 -0.149573778725306
343 1269 -0.674435979708157
429 1270 -0.662451714933478
3483 1271 4.3919962853868
2932 1272 -0.441969715995057
1452 1273 0.822345641551203
3221 1274 -0.0466313430090201
2732 1275 -0.637965455964596
589 1276 NA
589 1277 -0.0938027616414334
3222 1278 -1.115399977585
1312 1279 -0.842215686553664
317 1280 0.181069687709883
3820 1281 -1.38613046983005
919 1283 -1.12320792107419
227 1284 -0.0753651055525753
920 1285 -0.90213701042706
2881 1286 -0.954839302519973
2881 1287 NA
921 1288 NA
921 1289 -1.13519218584887
1996 1290 0.404425062902658
3821 1291 -0.343784163589712
3821 1292 NA
2733 1293 0.65383041286327
1201 1294 0.780140561865464
3223 1295 0.245756244577475
1062 1296 -0.20473821928776
2468 1297 0.0270409807651801
1633 1298 0.262505742346351
644 1299 0.65383041286327
644 1300 NA
1819 1301 -1.01534953810208
430 1302 -0.4683920443307
590 1303 NA
590 1304 0.188708296958434
2586 1305 -1.00277636161869
2734 1306 -0.70726892187808
3375 1307 0.269724774126833
1453 1308 0.535690033377685
431 1309 1.43436752690024
2587 1310 NA
2587 1311 1.17276434843435
3139 1312 0.648313649343994
3992 1313 -1.26397638787534
1820 1314 0.542909065158167
2285 1315 0.125913596830684
2221 1316 -1.5204111811378
1313 1317 -0.0928016669816108
1821 1318 NA
1821 1319 -2.03082696887643
3822 1320 -0.207192018074045
3017 1321 -0.408470720457305
3753 1322 0.437504480972341
4007 1323 -0.461257679670538
2982 1324 2.90814736502903
1912 1325 NA
1912 1326 0.356488003803942
1484 4036 0.173411238312244
3754 1327 -0.0873493703272544
2170 1328 -0.89015274565238
2171 1329 -1.61137770176266
2172 1330 -0.173647382823582
2172 1331 NA
3493 1332 -1.26397638787534
3755 1333 -0.955428214228683
2824 1334 -0.99079209684401
3756 1335 -0.625981191189917
170 1336 -0.176004456744205
817 1337 0.329646098000229
2825 1338 NA
1380 1339 1.50649638911348
1237 1340 0.233771979802796
3421 1341 0.0874249928247081
1381 1342 NA
1913 1343 2.17003054657149
1382 1344 -0.380424021573909
1995 1345 3.88477165556273
3757 1346 0.84006188573886
171 1347 -0.710388774032194
1984 1348 -0.264659543161156
1383 1349 -0.18256339452679
2403 1350 -0.813481924010109
1384 1351 -0.757808103711387
997 1352 NA
997 1353 0.786235235403789
998 1354 -2.36393258378116
998 1355 NA
1385 1356 0.0540080081826096
1 1357 -1.25430355730858
503 1358 0.18583492070408
503 1359 NA
2300 1360 0.554108114321233
2300 1361 NA
3758 1362 -0.243532813256998
1721 1363 -1.3478662412981
999 1364 -0.176004456744205
143 1365 -1.00015441994982
143 1366 NA
1000 1367 1.35681333769491
2 1368 NA
2 1369 -0.039412311228538
1914 1370 NA
1914 1371 0.365598892324266
1386 1372 0.173850655929401
1386 1373 NA
3759 1374 -1.54914494368136
1387 1375 0.955788343820284
335 1376 -0.0586156077836992
1388 1377 0.410296937025084
3422 1378 0.188708296958434
3094 1379 0.422281201799763
3494 1380 0.979429255557432
3760 1381 -1.29951013774246
3761 1382 -0.639230714186275
1915 1383 -0.671158515730666
1916 1384 0.205038217259241
1534 1385 NA
1534 1386 -0.0532793623322013
504 1387 -0.820700955790591
818 1388 -1.38858426861633
144 1389 0.979429255557432
3061 1390 -0.344471227249872
1001 1391 0.0928341787610016
3423 1392 -0.152035927194847
1002 1393 NA
1002 1394 0.488314916325412
658 1395 1.47508555421848
1003 1396 -1.63780003009831
2173 1397 -0.674435979708157
1004 1398 0.209803450253438
172 1399 NA
172 1400 -0.146610600202753
1005 1401 0.679822636190454
1005 1402 NA
1006 1403 0.0205090126448575
173 1404 -1.13936850713436
173 1405 NA
1917 1406 0.69625070844271
505 1407 -1.47723935503328
145 1408 0.461473010521699
506 1409 -0.482170013893768
3062 1410 -0.738312110957196
507 1411 -0.169630106245224
507 1412 NA
508 1413 -1.26397638787534
2301 1414 -0.746341568356231
3762 1415 0.157101158160525
3763 1416 -0.980098092429899
3763 1417 NA
1007 1418 0.0132899808643754
3933 1419 -0.988811717663664
3907 1420 0.197819185478759
3063 1421 -1.39580330039681
509 1422 0.332099896786514
1918 1423 1.99517417252388
1389 1424 1.85085515172107
3832 1425 NA
3832 1426 0.0028873713351307
321 1427 -0.799632772157855
1390 1428 1.11569997555648
3075 1429 -1.80789117115173
2826 1430 -0.918886508195936
261 1431 -1.02674489116805
819 1432 -0.811028125223824
1254 1433 -0.581015660297009
1919 1434 -0.751106801350428
2952 1435 NA
2952 1436 -1.22684502059426
63 1437 0.454253978741217
3764 1438 0.04583941965196
1391 1439 0.547674298152364
1920 1440 0.586080891262687
2231 1441 1.63586014575362
1392 1442 1.27857208482942
659 1443 -0.240691013611797
659 1444 NA
3833 1445 -0.10478593175629
2983 1446 -0.295847104490996
3 1448 -0.238237214825512
1921 1449 -0.661933985513954
596 1447 -0.80268896748398
1722 1450 NA
2174 1451 0.322427066219747
3393 1452 -0.327034665820836
2232 1453 NA
2232 1454 0.656094623170919
510 1455 -0.296534168151155
262 1456 -1.06746291848628
1074 1457 0.104818443535681
4 1458 -0.159254958975329
3424 1459 0.128367395616969
4034 1460 -0.039412311228538
1255 1461 -2.01884270410175
5 1462 1.1112561680789
3765 1463 0.346395595769105
2827 1464 -1.09865047981612
2827 1465 NA
3134 1466 -0.967412479003362
511 1467 -1.05130233242612
511 1468 NA
2417 1469 -0.034647078234341
174 1470 -0.4683920443307
3064 1471 -0.59002839686588
6 1472 -0.528725529430188
6 1473 NA
2828 1474 -0.906902243421256
3766 1475 0.173850655929401
2302 1476 -1.38858426861633
3834 1477 0.432194968525744
512 1478 NA
512 1479 -1.17701685429533
513 1480 1.84792767692693
3311 1481 0.193053952484562
1393 1482 0.781809145040136
1393 1483 NA
1535 1484 -1.1201652105792
2889 1485 -0.228706748837118
336 1486 -1.0003225628324
2984 1487 -0.446476553375401
1922 1488 -0.123302164651292
1075 1489 -0.391721222688429
1923 1490 NA
1923 1491 0.757840615490778
3095 1492 -0.159254958975329
1394 1493 1.32650914392813
1394 1494 NA
4008 1495 0.235929147462238
1162 1496 0.0372585104137336
1462 1497 0.667516945899155
1008 1498 1.14720896240294
514 1499 1.41039899735089
2829 1500 1.4583360564496
64 1501 0.245756244577475
146 1502 NA
337 1503 -0.93733155880175
1163 1504 0.0132899808643754
3835 1505 -0.371324932500684
515 1506 -0.228706748837118
1009 1507 -1.72168988352106
263 1508 -1.19207079922727
263 1509 NA
1924 1510 -0.612736697212516
1924 1511 NA
1010 1512 -0.458513355424539
65 1513 -1.01230682760708
2175 1514 NA
2175 1515 -1.79836070516333
1011 1516 0.571642827701722
344 1517 0.459019211735414
660 4125 -1.525176414132
338 4126 0.646002215136082
516 4127 -1.42208326415408
771 4128 -1.20160126521566
264 4129 -2.32321455646293
1281 4130 0.363145093537981
2830 4131 -0.396486455682626
66 4132 -0.245456246605994
2831 4133 NA
2831 4134 2.1053439897039
1395 4135 -0.625981191189917
597 4136 -0.171239223750008
3065 4137 0.0587732411768066
1396 4138 NA
1397 4139 -0.688874043269121
2176 4140 -0.633717952389922
1561 4141 1.12277664275859
1398 4142 -0.180769689738402
2832 4143 -0.0448646078828944
2404 4144 1.62633903686028
2476 4145 0.0516965739746978
175 4146 1.58539773597688
1012 4147 -1.61859673354315
1013 4148 -1.0033652733274
3767 4149 -1.10341571281032
1399 4150 0.704031682269635
1014 4151 -0.729592070587355
3425 4152 -0.0921146033214513
2405 4153 -0.813481924010109
2177 4154 0.292050627660056
1400 4155 -0.777529129686072
820 4156 0.122035922729275
2833 4157 NA
1164 4158 -0.497125806874255
2834 4159 1.08117524787729
1401 4160 -0.777529129686072
2406 4161 -0.248597109052439
1925 4162 1.00062256080388
677 4163 -0.24791004539228
1015 4164 -0.518122808217805
1016 4165 0.310442801445068
821 4166 -0.200660049953723
1402 4167 1.76324337257119
1402 4168 NA
1562 4169 -0.540297632978775
3104 3218 -1.21296964861937
1017 4170 -1.29992918219938
3908 4171 NA
1403 4172 0.387113623087339
2178 4173 0.92871697215581
1404 4174 0.969434999474044
1926 4175 -1.37660000384165
1563 4176 1.12046520855068
2303 4177 -0.00345951690450069
2179 4178 -0.476057623241519
265 4179 -0.341330364803427
3768 4180 NA
3768 4181 0.8712494470687
176 4182 -0.132832630639686
2953 4183 -0.0466313430090201
3769 4184 NA
1018 4185 0.532602597451943
517 4186 -1.56834824023652
749 4187 -0.384283904840531
1927 4285 -0.542091337767163
3098 4188 2.89031819579418
1698 4189 -0.557047130747651
1019 4190 -1.24246165711227
1928 4191 -1.79359547216914
3560 4192 -0.878168480877701
518 4193 NA
678 4194 -0.216722484062439
1137 4195 0.811346719230626
1929 4196 NA
1930 4197 NA
1930 4198 1.56641771298688
3770 4199 -0.806262892229627
519 4200 -1.74614917282768
1277 4201 0.4063169196425
2985 4202 0.250521477571672
2180 4203 1.27857208482942
2477 4204 -0.105839563690572
7 4205 -0.128067397645489
1649 4206 -1.09388524682193
520 4207 -0.512010417565556
520 4208 NA
1165 4209 0.0732113047377708
3771 4210 0.00130571608969627
2181 4211 -1.18485176744679
2181 4212 NA
2835 4213 NA
2835 4214 -0.661933985513954
1564 4215 -0.1780603759854
2182 4216 0.279255240115227
2182 4217 NA
3495 4218 0.446249731349121
3394 4219 0.434265466574442
8 4220 -0.5780441320912
3561 4221 -2.5724303179449
177 4222 0.137300832164829
3772 4223 -0.640936984170405
1931 4224 0.00130571608969627
2183 4225 1.67427609595899
3395 4226 0.423066417411376
1405 4227 -0.966823567294652
750 4228 0.0205090126448575
679 4229 -1.12320792107419
3773 4230 0.173850655929401
2184 4231 0.0650800198700006
3909 4232 -0.950074069525776
1932 4233 0.0169328116734481
2325 842 -0.0456555534448809
2325 4234 NA
3774 4235 1.20101789562408
521 4236 0.0180552138585723
1536 4237 1.34482907292023
3312 4238 -0.0466313430090201
1650 4239 0.296566679930546
522 4240 0.245756244577475
2836 4241 NA
2836 4242 0.955426187820792
680 4243 1.41992946333928
2837 4244 -0.983573065063528
1294 4245 -0.428361080672626
1076 4246 -0.659121713681528
3775 4247 NA
3775 4248 0.538517548678808
751 4249 0.530139584771875
3076 4250 -0.877546342293555
2446 4251 -0.741576335362034
1933 4252 NA
1933 4253 0.279733818465307
3081 4254 0.643548416349797
1934 4255 0.105207702595774
3776 4256 3.26998674247731
523 4257 NA
2233 4258 -1.2974753834131
1935 4259 1.03657535512792
1166 4260 -2.15543484961742
2890 4261 0.358379860543784
2890 4262 NA
1406 4263 0.943389385771654
1238 4264 -1.08666621504144
1020 4265 -0.0633808407778962
1463 4266 1.02697127638655
4067 4267 NA
2838 4268 0.149882126380042
178 4269 0.238537212796993
826 4270 NA
3528 4271 0.464346386776054
1021 4272 0.07538819077557
524 4273 0.787681019162566
2891 4274 -0.705623541037997
3496 4275 -0.528313368204096
525 4276 0.311826948034363
681 4277 0.131095303599471
67 4278 -0.056161808997414
1138 4279 -1.69295612097751
1936 4280 NA
3777 4281 -1.42868641456359
1672 4282 0.169085422935204
339 4283 0.703791165739813
526 4284 -0.839761887767379
1022 4286 NA
3313 4287 -0.685902515063312
147 4288 -1.02733380287676
179 4289 2.63250927521141
179 4290 NA
1245 4291 0.047028661697621
527 4292 1.467866522438
9 4293 -1.45572462427021
10 4294 0.631564151575118
598 4295 -0.0753651055525753
4075 4296 0.865519842294717
2185 4297 -1.97385020354658
1167 4298 0.871168573476825
1167 4299 NA
528 4300 NA
528 4301 1.08451241422664
2478 4302 0.296566679930546
3853 4303 -0.101426570528754
1651 4304 -1.19683603222147
1937 4305 0.574096626488008
1565 4306 NA
2839 4307 -1.25292726298172
2839 4308 NA
661 4309 -0.81656935993585
2186 4310 -0.918886508195936
3854 4311 -0.72713827180107
11 4312 -0.260581373827118
12 4313 0.703791165739813
752 4315 0.877683263237569
752 4316 NA
2326 4317 -0.332486962475193
1938 4318 -1.32358374184073
4044 4319 0.461473010521699
2840 4320 NA
2840 4321 -0.0532793623322013
1985 4322 -1.05130233242612
529 4323 -1.7335107352405
83 4324 -1.72890891530154
2986 2918 0.18583492070408
1407 2919 0.482350815011476
1407 2920 NA
1023 2921 NA
1023 2922 -1.45852681823538
4009 2923 -0.95960453551417
2187 2924 0.0180552138585723
2432 2925 0.738088027207236
530 3202 -1.02429109238176
3533 2926 -1.71447085174058
3910 2927 0.164739767409076
1024 2928 0.631564151575118
2906 2929 -0.272565638601797
1723 2930 0.92871697215581
2188 2931 -0.794278627454948
2841 2932 -0.410366147227986
2841 2933 NA
2407 2934 -0.0106785486849828
2304 2935 1.40563376435669
13 2936 -0.559358564955563
1939 2937 -0.602530391060082
1408 2938 -0.78951339446075
2327 2939 2.24340841449134
2327 2940 NA
1409 2941 NA
3778 2942 NA
3778 2943 -0.159601942485265
1025 2944 0.514175302614612
2987 2945 0.0148479352850837
14 2946 -1.29685950204212
1026 2947 NA
1026 2948 0.161866391154721
3779 2949 0.173850655929401
1168 2950 NA
2408 2951 0.207349651467153
1986 2952 -0.881795037747615
531 2953 0.374344142701047
1027 2954 0.296147102462477
2842 2955 -1.53961447769296
532 2956 -1.83185970070109
532 2957 NA
1028 2958 0.32640708360233
1158 4676 0.0270409807651801
266 2959 0.542534825257167
3426 2960 1.4631012894438
15 2961 NA
2843 2962 -0.111317899876613
2479 2963 0.47021826089848
2844 2964 -1.3687650906902
1940 2965 -1.0050877958266
3427 2966 0.442223132285703
2409 2967 1.99173885422308
533 2968 -0.413235953451502
2189 2969 0.482987741284772
2189 2970 NA
3780 2971 NA
3780 2972 -0.913656748440969
16 2973 NA
16 2974 1.01737205857276
3066 2975 -1.03626482609723
3066 2976 NA
2190 2977 -1.12261900936548
2954 2978 NA
2954 2979 1.02459109035324
534 2980 0.580933876839371
534 2981 NA
535 2982 0.314422818827651
2191 2983 -2.11353606796619
1566 2984 -0.0150242042111103
1941 2985 -1.55159874246764
1941 2986 NA
1942 2987 NA
1942 2988 -0.298428396476781
2410 2989 1.28490774904684
340 2990 NA
618 3148 0.171539221721489
2955 2991 NA
17 2992 0.435050682186055
17 2993 NA
1029 2994 0.482202525673159
536 2995 1.08728763852954
537 2996 -0.446217219569731
753 2997 -0.190097178034538
753 3409 NA
309 2998 2.24035221916521
1030 2999 NA
1030 3000 0.394399410091451
2845 3001 NA
2845 3002 0.608157564072203
148 3003 NA
180 3004 0.149882126380042
1943 3005 NA
1943 3006 1.16506510130004
2192 3007 -0.0456555534448809
1239 3008 0.15572594320396
3396 3009 4.50771290731621
538 3010 NA
538 3011 2.01669193933216
3781 3012 NA
3781 3013 -0.504651925331912
18 3014 0.327192299213944
539 3015 1.19683795253263
540 3016 0.90951367560065
540 3017 NA
1567 3018 0.439815915180252
2956 3019 NA
1652 3020 -0.079361604719657
3782 3021 NA
3782 3022 -0.685203956068984
2846 3023 0.422281201799763
2957 3024 NA
2957 3025 0.322427066219747
1410 3026 0.673950762068024
541 3027 -0.284581895602798
19 3028 NA
19 3029 -0.328117171173199
1724 3031 0.0149241733842688
2958 3032 0.145116893385845
682 3033 0.811649548711924
2847 3034 -0.625981191189917
1411 3035 NA
1411 3036 0.236645356057151
1944 3037 NA
1944 3038 -0.289998126736605
4074 3039 -0.239281374754511
662 3040 -1.02197965817385
3497 3041 0.265650760067816
2907 3042 -0.161610580774444
2848 3043 -0.446217219569731
2193 3044 -0.0778189043388604
1945 3045 NA
1945 3046 1.07007435066567
4068 3047 -0.332486962475193
1537 3048 1.08136803246955
612 3049 NA
612 3050 -1.24892244294341
1031 3051 -0.697886779837992
1031 3052 NA
3067 3053 0.449204778027921
1538 3054 -0.0208960783335363
1412 3055 2.2852330829378
2908 3056 -0.296534168151155
